id,text,label
227,"[CLS] The distillation of <e1>corn</e1> <e2>spirits</e2>, which appears to have been first brought to high perfection in Germany, and in Holland, is now become an important assistance to our agriculture, particularly in the departments on the North and East of France [SEP]",18
228,"[CLS] A best-selling <e1>book</e1> by an anonymous CIA <e2>official</e2> assures us that our ""survival"" is at stake [SEP]",16
229,"[CLS] One of them jumps from the boat to the bank and turns into a <e1>pile</e1> of <e2>ashes</e2>, as if he had been on the earth for hundreds of years [SEP]",6
230,"[CLS] During camera adjustment, the <e1>surgeon</e1> accidentally tore the choroid and retina with a tissue <e2>forceps</e2> [SEP]",3
231,[CLS] The <e1>bleeding</e1> usually originates from an <e2>artery</e2> in the back part of the nose [SEP],17
232,[CLS] Here is a detective story involving some scientists and their efforts to explain the origins of a mysterious <e1>garment</e1> found in a <e2>reliquary</e2> [SEP],11
233,[CLS] Many old <e1>products</e1> are exported to developing <e2>countries</e2> [SEP],9
234,"[CLS] However, a <e1>headache</e1> from <e2>wine</e2> is often stronger and last longer due to several compounds [SEP]",7
235,[CLS] Specialists from various <e1>fields</e1> pertinent to the <e2>theme</e2> took part and presented specific aspects of the topic [SEP],0
236,[CLS] The <e1>court</e1> started from the <e2>assumption</e2> that the Constitution applied [SEP],17
237,"[CLS] The <e1>container</e1> encloses a one-cup <e2>capacity</e2>, plus with the bonus lid it provides convenient storage of chopped foods [SEP]",0
238,[CLS] The Maze procedure crates new pathways for the electrical <e1>impulses</e1> that trigger the <e2>heartbeat</e2> [SEP],8
239,"[CLS] Although the <e1>custom</e1> originated in an all male <e2>military</e2>, it is gender neutral [SEP]",17
240,"[CLS] As a <e1>federation</e1> of the most skilled <e2>workers</e2>, and therefore the best paid workers, the AFL came to identify its own interests closely with the interests of the American system [SEP]",6
241,[CLS] This <e1>volume</e1> contains fifteen <e2>essays</e2> by well-established scholars addressed to various aspects of Russell's wide-ranging and dynamic philosophical work [SEP],6
242,"[CLS] Early in the <e1>song</e1>, the background <e2>singers</e2> repeat the Christian and Jewish word of praise, ""Hallelujah"" [SEP]",0
243,[CLS] An association between increased <e1>egg</e1> laying by the leaf <e2>miner</e2> and increased caffeine levels in coffee leaves was recently recognized [SEP],16
244,[CLS] We discovered that my chronic <e1>migraines</e1> and neck pain were caused by the <e2>injuries</e2> I had sustained in my first car accident two and a half years ago [SEP],7
245,"[CLS] The <e1>play</e1> reflects, among other things, <e2>questions</e2> about the nature of political power and the dilemmas facing royal families [SEP]",13
246,[CLS] This is a tutorial on how to fix a mighty <e1>mouse</e1> 's <e2>scroll ball</e2> [SEP],1
247,[CLS] The 180 cm thick concrete <e1>shield</e1> starts at the <e2>radius</e2> of 600 cm [SEP],0
248,"[CLS] The <e1>information</e1> was inside a sealed <e2>packet</e2>, so purchasers may not have known they could not enter the competition [SEP]",11
249,[CLS] Brainwashing <e1>techniques</e1> were used by some British <e2>interrogators</e2> during World War II [SEP],4
250,"[CLS] The <e1>activities</e1> were documented on the <e2>newsreels</e2> of the day, and form part of a new BBC television series [SEP]",14
251,"[CLS] The continuous <e1>rains</e1> had caused the <e2>overflow</e2> of Sulangaling River, a creek of the Muara Batang [SEP]",8
252,[CLS] The weight of the <e1>pharmaceutical</e1> in a <e2>capsule</e2> is dependent on the volume of the channel in the dosage plate and the density of the pharmaceutical [SEP],11
253,[CLS] He used a real <e1>deck</e1> of <e2>cards</e2> [SEP],6
254,"[CLS] Dick Olver, chairman of BAE Systems, found himself fighting a battle on two fronts at the <e1>arms</e1> <e2>manufacturer</e2>'s annual meeting in London [SEP]",16
255,[CLS] This <e1>disease</e1> is spread to <e2>humans</e2> via fleas from rats infected with the bacteria Yersinia pestis [SEP],9
256,"[CLS] Furthermore, the production of <e1>cigarettes</e1> by the major <e2>producer</e2> has continued [SEP]",16
257,"[CLS] <e1>Sun</e1> and wind cause <e2>evaporation</e2> of water, causing rains, and this energy can be caught using hydroelectric power [SEP]",8
258,[CLS] It has changed the way I think about the <e1>formation</e1> of <e2>parties</e2> and party systems [SEP],0
259,"[CLS] The cactus <e1>wren</e1> builds many <e2>nests</e2> in the cactus, but actually nests in only one [SEP]",15
260,"[CLS] A variety of methods are known, but only a few <e1>papers</e1> give details of equipment <e2>construction</e2> [SEP]",13
261,[CLS] He schose the better approach: to be honest and understanding and to acknowledge the <e1>distress</e1> caused by the hallucinations or <e2>delusions</e2> [SEP],7
262,[CLS] The skeletal percussive <e1>drive</e1> grows from an absentmindedly struck bass <e2>drum</e2> [SEP],17
263,"[CLS] <e1>Fatigue</e1> <e2>corrosion</e2> and stress corrosion are similar, as both are caused by external stresses applied to the pipe and occur inside of the pipe [SEP]",8
264,[CLS] The man placed the <e1>cartridge</e1> into the <e2>printer</e2> [SEP],9
265,[CLS] Mbaka is a member of the agricultural <e1>cooperative</e1> of vegetable <e2>producers</e2> in Kinshasa's Changu district [SEP],6
266,[CLS] This <e1>train</e1> has as many as six sets of <e2>doors</e2> on each side to shorten the time for passengers to get on and off at station [SEP],1
267,"[CLS] The Awards <e1>committee</e1> is comprised of a <e2>chair</e2> appointed by the President, with the approval of the Board of Directors [SEP]",6
268,[CLS] My chihuahua ate a <e1>tea</e1> <e2>bag</e2> of green tea within the last two hours [SEP],11
269,[CLS] The <e1>fire</e1> started at the <e2>southeastern end</e2> of the Circus Maximus in shops selling flammable goods [SEP],0
270,"[CLS] The <e1>handpiece</e1> contains a primary <e2>coil</e2> and the sleeve encloses a secondary coil, which are inductively coupled together so that electromagnetic energy can be transferred between them [SEP]",1
271,[CLS] AT&T inserted a new <e1>chip</e1> into their latest <e2>modem</e2> [SEP],9
272,"[CLS] A news <e1>release</e1> from the <e2>gallery</e2>, however, told a different story [SEP]",16
273,"[CLS] Previously, the end <e1>user</e1> machined the wrenches with a high-speed steel pull <e2>broach</e2> [SEP]",3
274,[CLS] The bride and the groom poured <e1>champagne</e1> into stacked champagne <e2>glasses</e2> [SEP],9
275,[CLS] The <e1>yolk</e1> makes up about a <e2>third</e2> of the liquid weight of the egg [SEP],2
276,[CLS] We assessed the efficacy of a recombinant <e1>vaccine</e1> consisting of <e2>outer-surface protein A</e2> (OspA) without adjuvant in subjects at risk for Lyme disease [SEP],0
277,[CLS] Disposed perchlorate-based products have released <e1>perchlorate</e1> into the <e2>soil</e2> [SEP],9
278,[CLS] Things reach a head when the capricious <e1>youngster</e1> runs away from the Jeffersons' <e2>apartment</e2> [SEP],17
279,"[CLS] Her guardian <e1>angel</e1> went before her, lighting the road with a headlight-like <e2>lantern</e2> [SEP]",3
280,[CLS] The best kept secret for avoiding abdominal <e1>weight gain</e1> due to <e2>stress</e2> is the use of adaptogens [SEP],7
281,[CLS] Other <e1>items</e1> advertised on TV simply melt the chocolate on the <e2>stovetop</e2> [SEP],0
282,[CLS] <e1>Natural history</e1> <e2>programmes</e2> began as live outside broadcasts on BBC television in the early 1950s [SEP],14
283,[CLS] The <e1>sense</e1> was extended from the <e2>language</e2> to the people who spoke it [SEP],0
284,"[CLS] In the Eastern Orthodox Church, for example, sacramental wine used in the Divine Liturgy must usually be pure <e1>red grape</e1> <e2>wine</e2>, often sweet [SEP]",18
285,[CLS] The <e1>farmer</e1> produced a <e2>surplus</e2> despite the country's worst drought in 30 years by using conservation farming techniques [SEP],0
286,[CLS] The <e1>story</e1> is being discussed on message <e2>boards</e2> [SEP],14
287,[CLS] Baur and Adams found on Albemarle a <e1>rookery</e1> of white <e2>herons</e2> [SEP],6
288,"[CLS] It is an Eden invented by the <e1>poet</e1>'s <e2>imagination</e2> into which external values are not disregarded, but have been absorbed and re-invented [SEP]",0
289,[CLS] Her <e1>diamonds</e1> are locked in a <e2>safe deposit box</e2> [SEP],11
290,"[CLS] Scientists store the <e1>bones</e1> in a <e2>freezer</e2>, helping to preserve the remaining DNA that has been exposed to soil for three decades [SEP]",11
291,"[CLS] I once had a mixed <e1>orchard</e1> of <e2>plums</e2>, sweet cherries, apricots, tart cherries, peaches and apples [SEP]",6
292,"[CLS] Treasure Island is a gripping pirate <e1>story</e1>, fast-paced by the <e2>standards</e2> of its time and full of action [SEP]",0
293,"[CLS] Vietnam's response on the <e1>toll</e1> caused by the <e2>earthquake</e2> in Sichuan, China [SEP]",7
294,[CLS] The clay <e1>model</e1> was in a <e2>jar</e2> wrapped in a Daily Mirror from 1947 [SEP],11
295,[CLS] Semiconductor <e1>tech</e1> diagnoses eye disease over the <e2>Internet</e2> [SEP],3
296,[CLS] A typical <e1>pig</e1> has a large <e2>head</e2> with a long snout which is strengthened by a special prenasal bone and by a disk of cartilage in the tip [SEP],1
297,"[CLS] During the 1980s, that exceptional <e1>teacher</e1> at a poor public school built a calculus <e2>program</e2> rivaled by only a handful of exclusive academies [SEP]",15
298,"[CLS] James was seriously injured; the <e1>shot</e1> was fired from his own <e2>gun</e2>, which he had left on the bank [SEP]",17
299,[CLS] A University of Colorado <e1>student</e1> died due to a <e2>jump</e2> from an overpass onto US 36 [SEP],0
300,"[CLS] Given the choice, I much prefer to have products with natural ingredient than have a <e1>bottle</e1> full of <e2>chemicals</e2> [SEP]",12
301,[CLS] An application <e1>developer</e1> with Adobe said in a blog <e2>posting</e2> that Adobe is working on the security flaw [SEP],15
302,[CLS] A happy <e1>resident</e1> feels part of their <e2>association</e2> [SEP],5
303,[CLS] An emerging <e1>bratpack</e1> of young female <e2>pornographers</e2> is storming the market and challenging lads' magazines such as FHM and Esquire. [SEP],6
304,[CLS] After mile 17 the <e1>course</e1> went away from the <e2>water</e2> and onto streets with trees [SEP],0
305,"[CLS] As the <e1>earth</e1> revolves around the <e2>sun</e2>, the place where light shines the brightest changes [SEP]",0
306,"[CLS] As of October 5, 2009, the group has finally produced a <e1>review</e1> summarising the <e2>work</e2> performed over the past 12 years [SEP]",13
307,"[CLS] Their analysis demonstrates beyond any doubt that the <e1>problem</e1> of unemployment has been caused by the <e2>state</e2>, not by any inherent flaws or failures in a free market [SEP]",7
308,[CLS] Eve joins an entire <e1>sisterhood</e1> of female <e2>singers</e2> [SEP],6
309,[CLS] Critics of the industry maintain that private military and security <e1>companies</e1> are used by <e2>governments</e2> in order to circumvent attention [SEP],4
310,[CLS] <e1>Historians</e1> use <e2>evidence</e2> and artifacts [SEP],3
311,[CLS] The <e1>pouch</e1> contained a small stubby <e2>rod</e2> looking somewhat like a pencil but containing a rod made of antler [SEP],12
312,[CLS] It is because Schiavo cannot swallow that a feeding <e1>tube</e1> was inserted directly into her <e2>stomach</e2> [SEP],9
313,[CLS] A temporary <e1>password</e1> has been sent to your <e2>email</e2> [SEP],9
314,"[CLS] In a power system consisting of transmission lines connected together and to two or more generators, the <e1>rotors</e1> of the <e2>generators</e2> rotate at a constant speed [SEP]",2
315,[CLS] A <e1>student</e1> went away from an <e2>interview</e2> buoyed up by wise and wholesome advice [SEP],17
316,[CLS] The <e1>inequality</e1> and poverty caused the <e2>riots</e2> in 2001 [SEP],8
317,"[CLS] The <e1>book</e1> includes a 13-page <e2>index</e2>, which is quite extensive for a volume of this length [SEP]",1
318,[CLS] The <e1>marshes</e1> have been drained into the <e2>farms</e2> [SEP],0
319,"[CLS] All I had left were two pairs of shorts, one pair of underwear, a pair of slippers, a purse and a <e1>suitcase</e1> with some important <e2>papers</e2> in it [SEP]",12
320,[CLS] The <e1>lithium</e1> was contained in a <e2>stainless steel tray</e2> in two semicircular halves at the bottom of the vacuum vessel [SEP],11
321,[CLS] <e1>Mitochondria</e1> were passed on to subsequent <e2>generations</e2> only through egg cells [SEP],0
322,"[CLS] Jack placed the <e1>ember</e1> in a hollowed-out <e2>turnip</e2>, one of his favorite foods and an item he often stole and carried with him [SEP]",9
323,[CLS] Moby Doll was the first captive <e1>orca</e1> displayed in a public aquarium <e2>exhibit</e2> [SEP],2
324,[CLS] All the <e1>epigraphs</e1> make reference to <e2>hell</e2> or the underworld [SEP],13
325,[CLS] The <e1>wafers</e1> are shipped to <e2>sites</e2> for probing [SEP],9
326,[CLS] German <e1>chocolate</e1> <e2>cake</e2> is one of my all time favorite cakes and with our step by step instructions you simply cannot go wrong [SEP],18
327,[CLS] Cost-benefit <e1>analysis</e1> is used mainly to assess the monetary <e2>value</e2> of very large private and public sector projects [SEP],0
328,[CLS] The three <e1>companions</e1> reached the city by <e2>way</e2> of the river Selintan [SEP],0
329,"[CLS] The <e1>club</e1> consists of <e2>parents</e2>, friends, alumni and local businesses [SEP]",6
